"Time","Sex","a0-4","a5-9","a10-14","a15-19","a20-24","a25-29","a30-34","a35-39","a40-44","a45-49","a50-54","a55-59","a60-64","a65-69","a70-74","a75-79","a80+","a80-84","a85-89","a90-94","a95-99","a100+"
"2039","Male","5,865868139","5,814603962","5,73257368","5,735069809","5,859011092","6,068504712","6,240614854","6,149292776","5,929914017","5,756216757","5,888906183","5,788572903","5,4946844","5,708781537","5,284047938","4,70143564","3,698079457","2,615989986","1,324538424","0,304518973","0,038774763","0"
"2040","Female","5,398285853","5,368374764","5,286889027","5,27919001","5,396807122","5,603060471","5,811213834","5,778746773","5,605924629","5,405447664","5,551279424","5,610049809","5,338291202","5,802174629","5,674234671","5,427444854","4,761393675","3,795558677","2,347804252","0,621106791","0,13672187","0"
"2040","Male","5,856269603","5,822337447","5,732798793","5,717107504","5,826523541","6,025008571","6,228295212","6,174094776","5,970942324","5,73766458","5,840388701","5,812293738","5,432240164","5,661880235","5,294338269","4,755898651","3,757251241","2,647090372","1,376513131","0,29129088","0,039772268","0"
"2041","Female","5,387843513","5,377161886","5,298834661","5,27933399","5,377788391","5,567337172","5,789551693","5,799059328","5,643595802","5,409474865","5,500747037","5,61328651","5,31501655","5,699515599","5,668825324","5,4231592","4,769988315","3,785342709","2,435004489","0,722083604","0,137049362","0"
"2041","Male","5,844348019","5,830878297","5,744297629","5,71549467","5,805444225","5,987206851","6,205535141","6,195879803","6,009321537","5,739231196","5,78590352","5,81238582","5,415617202","5,577119922","5,299316375","4,765369736","3,782965222","2,649045266","1,448198904","0,345842238","0,040598428","0"
"2042","Female","5,377012386","5,382317313","5,310806449","5,280267199","5,361601897","5,535709426","5,757750053","5,816152141","5,677832444","5,436113158","5,446058135","5,593043768","5,347160551","5,55680799","5,679446741","5,413955299","4,804150723","3,786278107","2,436060137","0,86455657","0,136919513","0"
"2042","Male","5,831889836","5,835784765","5,75634564","5,715236692","5,787275451","5,953763348","6,171946263","6,21479049","6,045343609","5,765324325","5,727996946","5,791760433","5,448535742","5,457932986","5,321406981","4,769140833","3,832811364","2,648903888","1,457610579","0,424896135","0,041303695","0"
"2043","Female","5,365784433","5,384526886","5,322985932","5,281720469","5,348279663","5,508686141","5,720166716","5,828278291","5,709089457","5,478922687","5,395682907","5,555369278","5,412065324","5,402101979","5,689750666","5,403319971","4,855046271","3,801272056","2,423362834","0,975696133","0,137891906","0"
"2043","Male","5,818585009","5,837273058","5,768626399","5,715844268","5,771780733","5,924651295","6,131752023","6,228340798","6,078760957","5,808791195","5,675371873","5,755591194","5,509637317","5,329045181","5,344654345","4,772834866","3,899299158","2,655844545","1,447331361","0,483654835","0,042329592","0"
"2044","Female","5,352530319","5,383861629","5,333477041","5,282985711","5,336648373","5,48439766","5,681896705","5,831381938","5,737784076","5,525644651","5,360196013","5,510434051","5,470979185","5,277628996","5,673795621","5,399381216","4,911279642","3,845040412","2,435153965","1,023500673","0,142002123","0"
"2044","Male","5,803178608","5,835724254","5,779397369","5,716922362","5,75830195","5,898213747","6,090842363","6,232437506","6,110057419","5,857396241","5,639555108","5,71300518","5,56446515","5,228155318","5,345792485","4,78644372","3,970713613","2,688540346","1,438165215","0,498432519","0,044259528","0"
"2045","Female","5,334261888","5,379760117","5,339322858","5,282720795","5,32424375","5,459807037","5,644885907","5,821789797","5,762309378","5,566698978","5,344473601","5,463863668","5,498345029","5,206915663","5,616290307","5,404952748","4,964008764","3,925225129","2,493458893","1,016149543","0,150516152","0"
"2045","Male","5,783717256","5,831573117","5,786561066","5,71800296","5,745558702","5,872416367","6,052481928","6,224204101","6,138505022","5,90243983","5,626552614","5,669837549","5,591602387","5,176362676","5,312223331","4,81382748","4,039067069","2,753253971","1,448468637","0,465887308","0,047456628","0"
"2046","Female","5,316282292","5,379413575","5,354936157","5,301511774","5,326109688","5,442847498","5,614405197","5,806214563","5,788327973","5,609638616","5,354353294","5,420536198","5,507707753","5,190361597","5,521340568","5,401935041","4,954540516","3,940444017","2,536723623","1,067907588","0,164462471","0"
"2046","Male","5,761234594","5,827793743","5,799633214","5,734275827","5,744355032","5,851742326","6,017666428","6,205095143","6,163385899","5,943064714","5,631996023","5,622800807","5,596830028","5,165128656","5,234088442","4,819278187","4,044317647","2,789937678","1,499574169","0,495608555","0,052192889","0"
"2047","Female","5,301802374","5,374745673","5,366577099","5,320801729","5,330857081","5,430302058","5,588351937","5,780677357","5,811470476","5,649596651","5,386777385","5,373245209","5,494690469","5,228738702","5,390052653","5,420218711","4,949237964","3,974243852","2,536731501","1,108053977","0,182827143","0"
"2047","Male","5,742058935","5,819189507","5,80845481","5,751094428","5,745930465","5,835108362","5,98730392","6,175188524","6,185611652","5,98177069","5,661152035","5,571769311","5,582460734","5,202035305","5,126661635","4,845242943","4,049170393","2,834135979","1,5095188","0,527961881","0,058179692","0"
"2048","Female","5,287955545","5,364820137","5,373118257","5,337056254","5,336320694","5,420596819","5,565001454","5,747224486","5,827660597","5,684810986","5,433327875","5,32814843","5,462881713","5,297626897","5,246638345","5,439226337","4,950076332","4,019968069","2,540477809","1,133595403","0,203467563","0"
"2048","Male","5,724155478","5,805667729","5,81272932","5,765833557","5,749016542","5,821836496","5,960469555","6,137703672","6,201638295","6,01750681","5,70657785","5,52420384","5,552288862","5,26532206","5,011758802","4,874874575","4,061345316","2,883353266","1,510402536","0,548571226","0,064744214","0"
"2049","Female","5,272368218","5,350179365","5,373554846","5,347479937","5,341038756","5,412255028","5,542400425","5,710684321","5,832471552","5,715242051","5,481534754","5,29538601","5,421672287","5,358551504","5,131251855","5,432682375","4,964513282","4,082554875","2,570570687","1,140245588","0,223362285","0"
"2049","Male","5,70570091","5,788393604","5,811974459","5,776178749","5,752756155","5,811168768","5,935596267","6,098466747","6,207217796","6,050548261","5,756390397","5,491341006","5,514516139","5,321757392","4,924344444","4,886333083","4,090238222","2,944827301","1,515997229","0,545314837","0,070938234","0"
"2050","Female","5,253227615","5,332666032","5,367172182","5,35109742","5,343795787","5,403995867","5,519632514","5,674664473","5,823712722","5,740675144","5,523340571","5,281233496","5,377804923","5,387778702","5,067727044","5,38739617","4,994878246","4,16167396","2,647569355","1,119629342","0,240328436","0"
"2050","Male","5,685088496","5,769494069","5,805619849","5,78117675","5,756239328","5,802159592","5,911833093","6,061500736","6,200178324","6,080618372","5,80266541","5,47999925","5,474995672","5,351374803","4,884242883","4,868651605","4,137922195","3,015094426","1,54754854","0,507505425","0,076091183","0"
