"Time","Sex","a0-4","a5-9","a10-14","a15-19","a20-24","a25-29","a30-34","a35-39","a40-44","a45-49","a50-54","a55-59","a60-64","a65-69","a70-74","a75-79","a80+","a80-84","a85-89","a90-94","a95-99","a100+"
"2026","Male","4,725290408","5,059388092","5,244702097","5,587591825","5,054434828","4,628516005","5,826555875","7,407854577","7,521439121","8,186786362","8,135365286","7,09638712","6,470077794","5,950325569","5,189070746","4,163621183","2,313050644","1,03582046","0,352146141","0,048975402","0,002600464","0"
"2027","Female","4,185025995","4,511749921","4,687001078","4,969860523","4,6195059","4,057361154","4,839980304","6,411894275","6,686837436","7,178739934","7,566194752","6,96860396","6,636533589","6,729372691","6,676174084","6,197888774","4,169872811","2,004355728","0,752519549","0,141754644","0,008772896","0"
"2027","Male","4,676932983","5,042094144","5,241255942","5,573909804","5,242379035","4,64782616","5,510486256","7,196466999","7,597192767","8,032204063","8,235671051","7,280262205","6,468172485","5,945341567","5,182355962","4,167298406","2,472551299","1,049873434","0,36946635","0,065544946","0,002714141","0"
"2028","Female","4,149780087","4,490609037","4,696881433","4,922780383","4,796116146","4,132595685","4,570455455","6,150973763","6,830278858","6,982347419","7,641013362","7,146924558","6,637736114","6,686251525","6,636634168","6,143141011","4,431997417","2,019688501","0,758972819","0,165559955","0,009262304","0"
"2028","Male","4,636180957","5,01631692","5,250592606","5,52231593","5,431290818","4,737864969","5,214025351","6,920423929","7,706289788","7,857023601","8,305860728","7,493929301","6,485672899","5,949049204","5,190160736","4,151373976","2,627465814","1,054665061","0,369665716","0,0770019","0,002829796","0"
"2029","Female","4,117017756","4,463431351","4,707909126","4,875349372","4,944127518","4,246134458","4,352815669","5,862090507","6,926469855","6,831201611","7,668522976","7,323671155","6,67682621","6,655501981","6,609429634","6,105036543","4,658082513","2,075748465","0,72850773","0,162334444","0,009791125","0"
"2029","Male","4,598592938","4,98408038","5,259940175","5,469719126","5,589361903","4,869128234","4,976854273","6,615912775","7,769490997","7,723440413","8,335757882","7,703410152","6,545870248","5,96074576","5,208153077","4,143189743","2,746237512","1,073964274","0,349388602","0,073814047","0,002947491","0"
"2030","Female","4,085215956","4,433562303","4,710445998","4,849796654","5,044402875","4,379276134","4,209056278","5,574510947","6,919002431","6,768715778","7,638839451","7,479040601","6,76229353","6,638513795","6,590498406","6,103134632","4,821381238","2,188714112","0,673184844","0,119962739","0,010451299","0"
"2030","Male","4,562134225","4,949535582","5,259233012","5,440009662","5,696669051","5,019539406","4,824576678","6,309737689","7,736013693","7,667990807","8,320167012","7,885670431","6,661386293","5,981924252","5,233097399","4,156009801","2,818237035","1,115460302","0,310336443","0,049172015","0,003099211","0"
"2031","Female","4,052143166","4,404022438","4,699424995","4,833526632","5,097665293","4,540416149","4,144865218","5,285890448","6,819654997","6,78680193","7,543369869","7,607609076","6,879065567","6,610037147","6,521929804","6,037660312","4,850824154","2,380701344","0,75720972","0,135935296","0,011246445","0"
"2031","Male","4,521225276","4,913558747","5,246006519","5,421185879","5,749929049","5,19291796","4,75716011","5,995302565","7,60677227","7,667721029","8,230369555","8,014858354","6,802487044","5,985960524","5,226033882","4,159430612","2,864269499","1,235307629","0,350262076","0,055955599","0,003285821","0"
"2032","Female","4,029791192","4,370558858","4,684961819","4,834639337","5,091749173","4,726343613","4,160535459","4,990761561","6,626452526","6,90024459","7,375425998","7,721898308","7,04168892","6,597466768","6,472797175","5,994994715","4,833467572","2,569710747","0,800777805","0,163553679","0,012180185","0"
"2032","Male","4,493182349","4,872646337","5,227748231","5,420890919","5,740651533","5,390909301","4,779713066","5,672275254","7,392758871","7,751044078","8,081426566","8,123946542","6,992960654","5,995803873","5,22924244","4,170335869","2,876741118","1,345144943","0,370498738","0,068603659","0,003475659","0"
"2033","Female","4,017031277","4,332999234","4,667917801","4,848275323","5,046307634","4,914431309","4,242291474","4,714220767","6,36152348","7,055321154","7,180413845","7,80758877","7,231664508","6,608752692","6,442491436","5,971091141","4,81121428","2,727238498","0,822282182","0,183780457","0,013162738","0"
"2033","Male","4,476352541","4,827236055","5,205241634","5,433322469","5,689999394","5,589994972","4,875747863","5,369120482","7,113547438","7,868641424","7,912534619","8,204981223","7,21060381","6,024570363","5,245105827","4,187836671","2,878410935","1,425284118","0,38026575","0,077533727","0,003668685","0"
"2034","Female","4,014227531","4,293822499","4,648568626","4,862025551","4,997065242","5,072059377","4,364011734","4,491294494","6,06676802","7,161091987","7,032081976","7,844392822","7,419928529","6,659341025","6,431218162","5,963855214","4,815672392","2,851253153","0,81727277","0,179948239","0,014100656","0"
"2034","Male","4,470997134","4,780475108","5,17887556","5,444817194","5,636205322","5,756640448","5,014408613","5,126585707","6,805509494","7,9392711","7,786530557","8,246238632","7,422153192","6,094030567","5,273479564","4,211034315","2,88634703","1,473629134","0,374782483","0,074124087","0,003864759","0"
"2035","Female","4,022232724","4,257510882","4,625277616","4,867370378","4,968353297","5,178084615","4,505720939","4,344991377","5,772571632","7,159169176","6,975048091","7,821453577","7,586207115","6,757868252","6,438818012","5,973523204","4,852505033","2,928219401","0,811920422","0,138193826","0,014960433","0"
"2035","Male","4,477463788","4,737644338","5,147551118","5,446170839","5,604490921","5,869201564","5,17240001","4,971410451","6,495253728","7,910907731","7,74039637","8,241038244","7,606791941","6,216419854","5,313232601","4,241699105","2,905288417","1,48723613","0,360475473","0,050930235","0,003997141","0"
"2036","Female","4,045310601","4,228938245","4,588867622","4,858230821","4,957050646","5,235307309","4,674219287","4,278556098","5,47341542","7,0573798","6,997013012","7,726373057","7,719239091","6,874903827","6,405949536","5,91428172","4,816514715","3,001864109","0,975561848","0,155315716","0,015707521","0"
"2036","Male","4,497415097","4,701728553","5,104544807","5,43249427","5,587601871","5,924653577","5,351648883","4,901339743","6,169843159","7,777077663","7,744665615","8,155744422","7,740299225","6,357228458","5,319505537","4,251587351","2,928336123","1,55097525","0,441106134","0,058106572","0,004097689","0"
